site_id,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
0,286,4.121175,175.203306,0.158528,6.629563,40.012712,0.000000e+00,5.999214,0.000000e+00,47.201117,0.540024,4.037237,0.000000e+00,0.732998,0.000000e+00,0.074266,0.314278
0,287,4.569548,176.003324,0.161412,6.633893,40.15897,0.000000e+00,6.219507,0.000000e+00,53.631436,1.019698,3.259218,0.000000e+00,0.750399,0.000000e+00,0.072972,0.310805
0,288,3.088844,175.811549,0.157949,6.635775,40.307875,0.000000e+00,5.897569,0.000000e+00,57.16816,0.872913,2.932535,0.000000e+00,0.76501,0.000000e+00,0.071403,0.31296
0,289,2.354974,175.577457,0.155861,6.636071,40.455541,0.000000e+00,5.15557,0.000000e+00,45.519288,0.411186,4.266473,0.000000e+00,0.733385,0.000000e+00,0.074811,0.310887
0,290,3.285156,176.275168,0.149971,6.637955,40.616797,0.000000e+00,5.82183,0.000000e+00,63.83616,0.897095,2.288109,0.000000e+00,0.783249,0.000000e+00,0.069586,0.3218
0,291,5.565359,177.802375,0.15804,6.64039,40.765144,0.000000e+00,6.455218,0.000000e+00,51.441637,0.667686,3.828494,0.000000e+00,0.743175,0.000000e+00,0.074972,0.310395
0,292,6.622154,179.390927,0.161589,6.645994,40.917235,0.000000e+00,7.620789,0.000000e+00,50.43423,0.631969,3.66546,0.000000e+00,0.742238,0.000000e+00,0.073054,0.317132
0,293,7.223141,181.001913,0.165832,6.653302,41.068159,0.000000e+00,8.053319,0.000000e+00,59.004342,0.775159,2.886962,0.000000e+00,0.772085,0.000000e+00,0.071334,0.311411
0,294,6.098891,181.807298,0.164439,6.65999,41.219183,0.000000e+00,7.802537,0.000000e+00,55.560961,0.928373,3.294816,0.000000e+00,0.76587,0.000000e+00,0.072779,0.312789
0,295,9.039579,184.579655,0.175705,6.672735,41.363315,0.000000e+00,8.124437,0.000000e+00,58.141883,0.551294,3.17625,0.000000e+00,0.769289,0.000000e+00,0.072614,0.304845
0,296,4.71114,184.374593,0.155566,6.679231,41.532367,0.000000e+00,8.693817,0.000000e+00,48.368432,0.59505,4.053402,0.000000e+00,0.747014,0.000000e+00,0.07502,0.322994
0,297,3.164554,183.91297,0.153083,6.676178,41.69025,0.000000e+00,6.186396,0.000000e+00,53.991006,0.936522,3.45619,0.000000e+00,0.765334,0.000000e+00,0.07443,0.311698
0,298,2.465014,183.448245,0.153482,6.672536,41.844782,0.000000e+00,5.356523,0.000000e+00,60.3395,1.287742,2.847911,0.000000e+00,0.783119,0.000000e+00,0.07382,0.311666
0,299,1.776515,182.9497,0.144746,6.668812,42.010834,0.000000e+00,5.310211,0.000000e+00,46.323409,0.625507,4.462506,0.000000e+00,0.744676,0.000000e+00,0.077792,0.320003
0,300,2.347334,182.794815,0.14605,6.663209,42.170235,0.000000e+00,5.098399,0.000000e+00,69.196562,1.103686,1.871733,0.000000e+00,0.806572,0.000000e+00,0.070238,0.312367
0,301,2.760281,182.668198,0.15003,6.657468,42.323298,0.000000e+00,5.214084,0.000000e+00,53.630663,0.845559,3.626888,0.000000e+00,0.751431,0.000000e+00,0.075519,0.306376
0,302,2.795602,182.595369,0.14904,6.654145,42.480105,0.000000e+00,5.511136,0.000000e+00,61.05022,0.967431,2.667156,0.000000e+00,0.768495,0.000000e+00,0.07178,0.314602
0,303,2.634482,182.43706,0.142694,6.648392,42.647385,0.000000e+00,5.81552,0.000000e+00,53.687739,1.042296,3.500629,0.000000e+00,0.751043,0.000000e+00,0.074464,0.324351
0,304,2.933967,182.256544,0.147613,6.64094,42.800198,0.000000e+00,5.343672,0.000000e+00,52.953361,0.602935,3.517833,0.000000e+00,0.751199,0.000000e+00,0.072851,0.312233
0,305,2.893316,182.113709,0.146639,6.635371,42.958433,0.000000e+00,5.620769,0.000000e+00,54.434849,1.090946,3.370593,0.000000e+00,0.757972,0.000000e+00,0.07407,0.319133
0,306,3.012061,181.996084,0.148966,6.62978,43.111209,0.000000e+00,5.46128,0.000000e+00,49.029254,0.668741,3.87803,0.000000e+00,0.742677,0.000000e+00,0.07442,0.311479
0,307,2.919548,181.902142,0.147525,6.6257,43.267582,0.000000e+00,5.619714,0.000000e+00,47.25907,0.589458,4.014146,0.000000e+00,0.742192,0.000000e+00,0.07452,0.314639
0,308,2.332384,181.36102,0.148748,6.619354,43.420036,0.000000e+00,5.202806,0.000000e+00,57.175648,0.954306,2.990386,0.000000e+00,0.772704,0.000000e+00,0.072646,0.312115
0,309,2.645193,181.325312,0.149356,6.616563,43.571312,0.000000e+00,5.169954,0.000000e+00,60.89544,0.75621,2.777164,0.000000e+00,0.781249,0.000000e+00,0.072111,0.313442
0,310,2.720967,181.202485,0.147377,6.611479,43.728014,0.000000e+00,5.435907,0.000000e+00,51.76499,0.953696,3.72935,0.000000e+00,0.753983,0.000000e+00,0.075913,0.318409
0,311,2.87799,181.091399,0.148904,6.606521,43.879826,0.000000e+00,5.343634,0.000000e+00,47.816373,0.639829,4.090816,0.000000e+00,0.748753,0.000000e+00,0.075795,0.313092
0,312,2.200393,180.586661,0.147123,6.601447,44.032963,0.000000e+00,5.211133,0.000000e+00,55.523134,0.631409,3.250717,0.000000e+00,0.777007,0.000000e+00,0.072948,0.309935
0,313,1.84265,180.073819,0.144919,6.595899,44.185754,0.000000e+00,4.865311,0.000000e+00,47.068862,0.809784,4.222647,0.000000e+00,0.749739,0.000000e+00,0.07755,0.311861
0,314,1.745852,179.558207,0.145956,6.589746,44.33581,0.000000e+00,4.659962,0.000000e+00,57.063816,1.327632,3.111165,0.000000e+00,0.784771,0.000000e+00,0.075215,0.307841
0,315,1.899318,179.115586,0.152601,6.584915,44.474698,0.000000e+00,4.320992,0.000000e+00,52.59875,0.802265,3.835629,0.000000e+00,0.773379,0.000000e+00,0.077374,0.302645
0,316,1.720194,178.702346,0.150173,6.581876,44.623562,0.000000e+00,4.602669,0.000000e+00,57.999586,0.816727,3.127565,0.000000e+00,0.787116,0.000000e+00,0.074625,0.311427
0,317,1.420196,178.210036,0.141605,6.576772,44.783193,0.000000e+00,4.794506,0.000000e+00,50.60758,0.859564,4.017236,0.000000e+00,0.768629,0.000000e+00,0.077934,0.316251
0,318,1.555575,177.649436,0.14344,6.568417,44.93277,0.000000e+00,4.447602,0.000000e+00,52.927775,1.144063,3.706902,0.000000e+00,0.776435,0.000000e+00,0.077808,0.309326
0,319,1.609405,177.142506,0.144551,6.561684,45.080969,0.000000e+00,4.474178,0.000000e+00,47.072343,0.66972,4.260612,0.000000e+00,0.763767,0.000000e+00,0.077961,0.309183
0,320,1.610771,176.686524,0.145004,6.556567,45.228579,0.000000e+00,4.49647,0.000000e+00,62.260002,0.86037,2.707214,0.000000e+00,0.810062,0.000000e+00,0.073587,0.308664
0,321,1.749886,176.24355,0.148932,6.550927,45.369689,0.000000e+00,4.323312,0.000000e+00,55.581937,0.786097,3.639058,0.000000e+00,0.782624,0.000000e+00,0.077512,0.302562
0,322,1.626757,175.913666,0.147417,6.549222,45.512621,0.000000e+00,4.456276,0.000000e+00,57.759519,1.301331,3.296941,0.000000e+00,0.791979,0.000000e+00,0.077398,0.309011
0,323,1.449246,175.477682,0.142385,6.544417,45.663565,0.000000e+00,4.587174,0.000000e+00,62.71099,0.795254,2.761617,0.000000e+00,0.803655,0.000000e+00,0.074041,0.309735
0,324,1.412573,175.015237,0.139395,6.538522,45.811119,0.000000e+00,4.407281,0.000000e+00,48.248684,0.824768,4.260678,0.000000e+00,0.759236,0.000000e+00,0.078845,0.306765
0,325,1.496137,174.484345,0.140692,6.530143,45.9565,0.000000e+00,4.366722,0.000000e+00,58.870515,0.625159,3.001762,0.000000e+00,0.784069,0.000000e+00,0.073704,0.30475
0,326,1.584041,173.974171,0.142992,6.522294,46.099418,0.000000e+00,4.327851,0.000000e+00,57.608983,0.692248,3.204226,0.000000e+00,0.779264,0.000000e+00,0.074682,0.305077
0,327,1.674812,173.51368,0.146104,6.515728,46.239118,0.000000e+00,4.278567,0.000000e+00,56.729628,1.154325,3.301407,0.000000e+00,0.781496,0.000000e+00,0.076382,0.30515
0,328,1.703003,173.132438,0.148134,6.511301,46.376552,0.000000e+00,4.270074,0.000000e+00,51.49824,0.800969,3.813133,0.000000e+00,0.763637,0.000000e+00,0.076806,0.306062
0,329,1.494875,172.753888,0.143182,6.507476,46.523093,0.000000e+00,4.514051,0.000000e+00,45.978435,0.668402,4.311914,0.000000e+00,0.752985,0.000000e+00,0.077554,0.308721
0,330,1.735787,172.40464,0.149704,6.503518,46.655291,0.000000e+00,4.091514,0.000000e+00,49.760256,0.54651,3.900607,0.000000e+00,0.768766,0.000000e+00,0.076008,0.303152
0,331,1.810455,172.139147,0.154331,6.502484,46.786701,0.000000e+00,4.171446,0.000000e+00,47.528515,0.755708,4.187407,0.000000e+00,0.770225,0.000000e+00,0.077645,0.296947
0,332,1.726548,171.942412,0.153363,6.50343,46.923413,0.000000e+00,4.329401,0.000000e+00,52.122778,0.936041,3.765226,0.000000e+00,0.784507,0.000000e+00,0.077215,0.305468
0,333,4.17876,173.238064,0.157899,6.507765,47.062603,0.000000e+00,5.283088,0.000000e+00,60.31554,1.247466,3.127696,0.000000e+00,0.805619,0.000000e+00,0.077576,0.305588
0,334,3.279816,173.328114,0.152755,6.509735,47.207248,0.000000e+00,5.873319,0.000000e+00,52.335785,0.950774,3.874969,0.000000e+00,0.783713,0.000000e+00,0.078519,0.307974
0,335,2.833172,173.31731,0.148253,6.508429,47.355973,0.000000e+00,5.554813,0.000000e+00,58.155067,1.048511,3.189887,0.000000e+00,0.799223,0.000000e+00,0.076248,0.308216
0,336,2.730079,173.267323,0.148525,6.505675,47.499225,0.000000e+00,5.207853,0.000000e+00,61.626999,0.759134,3.012748,0.000000e+00,0.805446,0.000000e+00,0.075552,0.306968
0,337,3.339426,173.641935,0.151428,6.50538,47.637686,0.000000e+00,5.254679,0.000000e+00,54.352337,0.898697,3.769745,0.000000e+00,0.77723,0.000000e+00,0.078379,0.304113
0,338,3.453696,173.991175,0.148575,6.504897,47.78513,0.000000e+00,5.801794,0.000000e+00,60.455589,0.863002,2.906134,0.000000e+00,0.798213,0.000000e+00,0.073942,0.310676
0,339,3.921891,174.34633,0.15587,6.503917,47.918004,0.000000e+00,5.390959,0.000000e+00,49.50029,0.896884,4.245078,0.000000e+00,0.766546,0.000000e+00,0.079473,0.300084
0,340,3.392028,174.462341,0.154664,6.505312,48.057373,0.000000e+00,5.610651,0.000000e+00,61.156221,1.193946,2.867769,0.000000e+00,0.805065,0.000000e+00,0.07515,0.303811
0,341,3.04094,174.513738,0.151223,6.504851,48.200938,0.000000e+00,5.456527,0.000000e+00,61.858974,0.870708,2.92815,0.000000e+00,0.803093,0.000000e+00,0.075259,0.30876
0,342,2.259651,174.147997,0.147418,6.501724,48.344021,0.000000e+00,5.068177,0.000000e+00,52.830906,1.157958,3.843441,0.000000e+00,0.775309,0.000000e+00,0.07937,0.307199
0,343,2.34879,174.07267,0.145252,6.498521,48.488319,0.000000e+00,4.965245,0.000000e+00,59.51697,0.87512,3.003229,0.000000e+00,0.791686,0.000000e+00,0.075558,0.305011
0,344,2.505113,173.985922,0.146222,6.494883,48.629035,0.000000e+00,4.898415,0.000000e+00,51.953524,1.04217,3.691636,0.000000e+00,0.776478,0.000000e+00,0.076914,0.304099
0,345,2.606224,173.900845,0.147485,6.491066,48.769243,0.000000e+00,4.964458,0.000000e+00,49.154622,0.94285,4.078853,0.000000e+00,0.765262,0.000000e+00,0.078724,0.305596
0,346,2.687817,173.852462,0.149342,6.488414,48.908114,0.000000e+00,4.978789,0.000000e+00,56.637867,1.109059,3.158738,0.000000e+00,0.78976,0.000000e+00,0.07556,0.3028
0,347,2.204248,173.523313,0.149382,6.485743,49.046021,0.000000e+00,4.804743,0.000000e+00,54.375425,0.858779,3.490621,0.000000e+00,0.784229,0.000000e+00,0.076551,0.302651
0,348,1.734949,173.168073,0.143143,6.48295,49.192035,0.000000e+00,4.772139,0.000000e+00,52.136001,1.043956,3.804382,0.000000e+00,0.780417,0.000000e+00,0.078611,0.309347
0,349,1.685268,172.778089,0.143739,6.478297,49.331201,0.000000e+00,4.407627,0.000000e+00,64.534304,0.760358,2.427646,0.000000e+00,0.807586,0.000000e+00,0.073396,0.300521
0,350,1.597948,172.346997,0.142265,6.472495,49.473715,0.000000e+00,4.451218,0.000000e+00,49.582487,0.8773,3.832759,0.000000e+00,0.766635,0.000000e+00,0.077359,0.307193
0,351,1.580517,171.86171,0.141945,6.465029,49.617513,0.000000e+00,4.44315,0.000000e+00,58.8075,1.058982,2.977551,0.000000e+00,0.794167,0.000000e+00,0.075854,0.306738
0,352,1.627507,171.450776,0.143761,6.459556,49.75441,0.000000e+00,4.268735,0.000000e+00,61.324147,0.858318,2.630902,0.000000e+00,0.793375,0.000000e+00,0.073676,0.303328
0,353,1.701766,171.082932,0.146858,6.45518,49.887415,0.000000e+00,4.185409,0.000000e+00,65.622321,0.70042,2.3105,0.000000e+00,0.800053,0.000000e+00,0.073033,0.298071
0,354,1.470088,170.718231,0.140597,6.451294,50.031112,0.000000e+00,4.471225,0.000000e+00,52.021586,0.566694,3.614927,0.000000e+00,0.759088,0.000000e+00,0.075732,0.309645
0,355,1.44347,170.293483,0.138307,6.444989,50.173053,0.000000e+00,4.36349,0.000000e+00,65.948292,1.029791,2.067607,0.000000e+00,0.794212,0.000000e+00,0.071745,0.310545
0,356,1.492695,169.816049,0.138,6.436722,50.3131,0.000000e+00,4.291359,0.000000e+00,56.833777,0.811979,3.072132,0.000000e+00,0.765745,0.000000e+00,0.074318,0.30979
0,357,1.312524,169.336909,0.131702,6.428974,50.459901,0.000000e+00,4.482783,0.000000e+00,47.266522,0.795351,3.953419,0.000000e+00,0.740551,0.000000e+00,0.076693,0.314194
0,358,1.440932,168.788036,0.133506,6.418461,50.600494,0.000000e+00,4.277845,0.000000e+00,46.789548,0.476822,3.836535,0.000000e+00,0.747062,0.000000e+00,0.07432,0.308392
0,359,1.634439,168.331726,0.138833,6.41001,50.734227,0.000000e+00,4.198823,0.000000e+00,48.544529,0.693727,3.708507,0.000000e+00,0.752679,0.000000e+00,0.075225,0.305383
0,360,1.595764,167.891654,0.139194,6.402606,50.873446,0.000000e+00,4.399589,0.000000e+00,55.359239,0.645752,2.985368,0.000000e+00,0.770491,0.000000e+00,0.072634,0.310193
0,361,1.68113,167.481375,0.142443,6.395887,51.007369,0.000000e+00,4.229313,0.000000e+00,58.738608,0.663076,2.723296,0.000000e+00,0.780097,0.000000e+00,0.072237,0.305946
0,362,1.691662,167.144911,0.144728,6.391358,51.138498,0.000000e+00,4.204872,0.000000e+00,53.732473,0.876526,3.325985,0.000000e+00,0.763849,0.000000e+00,0.075491,0.304511
0,363,1.384196,166.805071,0.137199,6.387498,51.281207,0.000000e+00,4.489308,0.000000e+00,61.603345,0.59756,2.467516,0.000000e+00,0.780856,0.000000e+00,0.071601,0.312207
0,364,1.401725,166.425913,0.136233,6.381627,51.416588,0.000000e+00,4.193119,0.000000e+00,50.106301,0.47816,3.622503,0.000000e+00,0.749175,0.000000e+00,0.074538,0.309241
0,365,1.706396,166.050563,0.144075,6.374919,51.541718,0.000000e+00,3.952393,0.000000e+00,56.099987,0.882965,2.886598,0.000000e+00,0.767416,0.000000e+00,0.072953,0.298361
0,366,1.56392,165.757896,0.141881,6.371584,51.674791,0.000000e+00,4.267479,0.000000e+00,43.236345,0.382959,4.249291,0.000000e+00,0.731504,0.000000e+00,0.075834,0.308878
0,367,1.543352,165.471799,0.141853,6.368296,51.80657,0.000000e+00,4.196557,0.000000e+00,47.88594,0.831022,3.685253,0.000000e+00,0.751727,0.000000e+00,0.075058,0.303867
0,368,1.487272,165.143334,0.140641,6.363789,51.94211,0.000000e+00,4.289319,0.000000e+00,60.711938,0.815254,2.383228,0.000000e+00,0.786214,0.000000e+00,0.070868,0.308621
0,369,4.478947,166.747718,0.143712,6.364526,52.082601,0.000000e+00,5.663094,0.000000e+00,67.79016,0.582411,1.886678,0.000000e+00,0.797459,0.000000e+00,0.070114,0.312215
0,370,3.699581,166.766873,0.145472,6.361017,52.214127,0.000000e+00,5.757512,0.000000e+00,44.236324,0.435242,4.273059,0.000000e+00,0.730008,0.000000e+00,0.076581,0.307411
0,371,3.387387,166.870747,0.149453,6.35998,52.341414,0.000000e+00,5.28253,0.000000e+00,52.237509,0.389218,3.163277,0.000000e+00,0.759996,0.000000e+00,0.071713,0.29751
0,372,2.493654,166.644382,0.148246,6.359513,52.471291,0.000000e+00,4.972108,0.000000e+00,55.157577,0.88696,2.945013,0.000000e+00,0.763912,0.000000e+00,0.072985,0.302454
0,373,1.783332,166.367004,0.13996,6.357659,52.611942,0.000000e+00,4.849888,0.000000e+00,52.613597,0.410008,3.325352,0.000000e+00,0.760003,0.000000e+00,0.072909,0.311282
0,374,1.755435,166.017665,0.143106,6.352806,52.741377,0.000000e+00,4.23472,0.000000e+00,49.92282,0.888586,3.561817,0.000000e+00,0.757228,0.000000e+00,0.075227,0.30086
0,375,1.757551,165.716904,0.145799,6.349194,52.869149,0.000000e+00,4.163388,0.000000e+00,62.047075,0.696462,2.210639,0.000000e+00,0.78433,0.000000e+00,0.069712,0.301511
0,376,1.379203,165.429419,0.136999,6.34684,53.0086,0.000000e+00,4.45271,0.000000e+00,47.878506,0.501308,3.770375,0.000000e+00,0.740967,0.000000e+00,0.07456,0.313463
0,377,1.372996,164.992234,0.135418,6.339332,53.145969,0.000000e+00,4.252346,0.000000e+00,52.899763,0.574037,3.238439,0.000000e+00,0.761607,0.000000e+00,0.073152,0.309624
0,378,1.39134,164.603009,0.132906,6.33215,53.283699,0.000000e+00,4.290596,0.000000e+00,52.260761,0.352595,3.239013,0.000000e+00,0.755421,0.000000e+00,0.072299,0.312781
0,379,1.702027,164.249536,0.141003,6.32536,53.406859,0.000000e+00,3.963875,0.000000e+00,48.712956,0.610217,3.481174,0.000000e+00,0.745619,0.000000e+00,0.073366,0.302566
0,380,2.238544,164.337295,0.143445,6.323364,53.534378,0.000000e+00,4.386565,0.000000e+00,48.715524,0.303913,3.513846,0.000000e+00,0.74981,0.000000e+00,0.072331,0.305979
0,381,2.416561,164.413663,0.142897,6.321338,53.666039,0.000000e+00,4.753796,0.000000e+00,48.082644,0.504828,3.598844,0.000000e+00,0.746243,0.000000e+00,0.074005,0.304047
0,382,2.560486,164.512467,0.144255,6.320226,53.795218,0.000000e+00,4.77932,0.000000e+00,49.526464,0.458587,3.422273,0.000000e+00,0.756584,0.000000e+00,0.0728,0.303593
0,383,2.796238,164.6303,0.149281,6.319409,53.919423,0.000000e+00,4.68866,0.000000e+00,52.541607,0.589743,3.2286,0.000000e+00,0.763975,0.000000e+00,0.073242,0.299107
0,384,2.145601,164.427561,0.147035,6.319192,54.048891,0.000000e+00,4.71511,0.000000e+00,47.909766,0.50443,3.712367,0.000000e+00,0.753257,0.000000e+00,0.074409,0.304623
0,385,1.761393,164.207944,0.14342,6.318451,54.180533,0.000000e+00,4.460812,0.000000e+00,54.585074,0.839578,2.951948,0.000000e+00,0.769244,0.000000e+00,0.072643,0.305189
0,386,3.622548,165.204471,0.145297,6.319418,54.313932,0.000000e+00,5.152624,0.000000e+00,48.251445,0.185877,3.754337,0.000000e+00,0.751785,0.000000e+00,0.073966,0.306505
0,387,3.996524,165.752425,0.147939,6.318897,54.445577,0.000000e+00,5.702391,0.000000e+00,52.871386,0.303608,3.173969,0.000000e+00,0.76202,0.000000e+00,0.072503,0.303852
0,388,4.080241,166.358145,0.147642,6.320637,54.57886,0.000000e+00,5.948916,0.000000e+00,50.132473,0.246929,3.443074,0.000000e+00,0.758472,0.000000e+00,0.072388,0.305658
0,389,2.723733,166.078045,0.144303,6.319288,54.712321,0.000000e+00,5.460516,0.000000e+00,56.976808,0.878199,2.773709,0.000000e+00,0.774163,0.000000e+00,0.072713,0.304897
0,390,2.299807,165.791536,0.148336,6.316836,54.836392,0.000000e+00,4.531925,0.000000e+00,54.749516,0.672493,3.00569,0.000000e+00,0.76756,0.000000e+00,0.072403,0.298807
0,391,1.820653,165.540629,0.144774,6.315977,54.966845,0.000000e+00,4.497874,0.000000e+00,48.739633,0.371052,3.643616,0.000000e+00,0.744763,0.000000e+00,0.073673,0.30267
0,392,1.478095,165.195201,0.138536,6.312361,55.104666,0.000000e+00,4.46089,0.000000e+00,50.279836,0.385688,3.394509,0.000000e+00,0.748438,0.000000e+00,0.072528,0.308456
0,393,1.447724,164.799074,0.137244,6.30657,55.238939,0.000000e+00,4.227475,0.000000e+00,47.43592,0.38285,3.681984,0.000000e+00,0.73918,0.000000e+00,0.073484,0.306542
0,394,1.476796,164.404528,0.138063,6.300562,55.371447,0.000000e+00,4.202824,0.000000e+00,43.521371,0.372785,4.036632,0.000000e+00,0.733318,0.000000e+00,0.074118,0.308557
0,395,1.64291,164.074748,0.143747,6.296303,55.496518,0.000000e+00,4.037109,0.000000e+00,59.270977,0.388807,2.365559,0.000000e+00,0.780897,0.000000e+00,0.068787,0.300039
0,396,1.45834,163.795578,0.1402,6.294175,55.629045,0.000000e+00,4.273685,0.000000e+00,52.600934,0.743058,3.340946,0.000000e+00,0.758014,0.000000e+00,0.074412,0.30516
0,397,1.548904,163.482401,0.142344,6.290256,55.756335,0.000000e+00,4.063096,0.000000e+00,56.926904,0.7207,2.830771,0.000000e+00,0.775651,0.000000e+00,0.07216,0.305915
0,398,1.451494,163.181932,0.139352,6.286793,55.888287,0.000000e+00,4.212203,0.000000e+00,40.555873,0.193775,4.554921,0.000000e+00,0.730235,0.000000e+00,0.076615,0.307083
0,399,2.71887,163.67649,0.139205,6.284645,56.02429,0.000000e+00,4.829628,0.000000e+00,51.05537,0.3926,3.303305,0.000000e+00,0.766091,0.000000e+00,0.072542,0.309178
0,400,3.572871,164.178875,0.145174,6.282606,56.152711,0.000000e+00,5.243242,0.000000e+00,53.207127,0.667845,3.24266,0.000000e+00,0.772196,0.000000e+00,0.074071,0.30132
0,401,4.75711,165.344047,0.147608,6.28554,56.284631,0.000000e+00,6.12663,0.000000e+00,50.851104,0.300277,3.607722,0.000000e+00,0.765294,0.000000e+00,0.074638,0.306581
0,402,4.940632,165.977763,0.156909,6.287924,56.404289,0.000000e+00,5.812118,0.000000e+00,48.645943,0.536232,3.71502,0.000000e+00,0.763513,0.000000e+00,0.07507,0.293673
0,403,4.824918,166.718078,0.159696,6.294423,56.527862,0.000000e+00,6.009449,0.000000e+00,53.101337,0.557139,3.352187,0.000000e+00,0.778785,0.000000e+00,0.0745,0.294591
0,404,3.069092,166.593323,0.152282,6.298531,56.660024,0.000000e+00,5.745832,0.000000e+00,47.480347,0.476428,3.93715,0.000000e+00,0.763896,0.000000e+00,0.076241,0.305299
0,405,2.137511,166.377418,0.145712,6.299741,56.795283,0.000000e+00,5.025767,0.000000e+00,52.072402,0.573737,3.426901,0.000000e+00,0.778421,0.000000e+00,0.074864,0.305997
0,406,1.71918,166.106361,0.142185,6.298968,56.929149,0.000000e+00,4.569961,0.000000e+00,45.435816,0.30737,4.199059,0.000000e+00,0.761329,0.000000e+00,0.076983,0.305699
0,407,1.547241,165.764708,0.139791,6.29579,57.065603,0.000000e+00,4.438774,0.000000e+00,46.104808,0.500424,4.062603,0.000000e+00,0.767294,0.000000e+00,0.076737,0.308878
0,408,1.71114,165.486375,0.145351,6.29355,57.190915,0.000000e+00,4.102875,0.000000e+00,54.380224,0.671265,3.222493,0.000000e+00,0.786468,0.000000e+00,0.074811,0.300313
0,409,1.812181,165.265121,0.150411,6.292851,57.314498,0.000000e+00,4.120494,0.000000e+00,57.770183,0.755579,2.994035,0.000000e+00,0.795883,0.000000e+00,0.074755,0.298906
0,410,1.696883,165.120183,0.149978,6.294941,57.44023,0.000000e+00,4.203729,0.000000e+00,54.474832,0.633764,3.398082,0.000000e+00,0.78315,0.000000e+00,0.076003,0.298499
0,411,1.456589,164.898182,0.144115,6.295124,57.574572,0.000000e+00,4.35627,0.000000e+00,46.27332,0.561598,4.236936,0.000000e+00,0.761238,0.000000e+00,0.078379,0.305048
0,412,2.160392,165.01332,0.148884,6.295357,57.698882,0.000000e+00,4.232613,0.000000e+00,50.704735,0.579225,3.591178,0.000000e+00,0.77737,0.000000e+00,0.075514,0.295822
0,413,2.167554,165.138107,0.145284,6.298299,57.82988,0.000000e+00,4.705928,0.000000e+00,53.423919,0.801599,3.397712,0.000000e+00,0.783488,0.000000e+00,0.076113,0.307032
0,414,2.016191,164.919419,0.148572,6.297439,57.954207,0.000000e+00,4.34317,0.000000e+00,50.574727,0.666509,3.666028,0.000000e+00,0.775712,0.000000e+00,0.076009,0.300346
0,415,4.789513,166.668748,0.151312,6.303574,58.0885,0.000000e+00,5.810383,0.000000e+00,58.605958,0.435243,2.836058,0.000000e+00,0.793195,0.000000e+00,0.072852,0.310238
0,416,3.239508,166.463175,0.15055,6.304552,58.215723,0.000000e+00,5.642397,0.000000e+00,49.225723,0.876234,3.802629,0.000000e+00,0.764499,0.000000e+00,0.077165,0.299187
0,417,2.088663,166.181014,0.140322,6.303839,58.357572,0.000000e+00,5.319248,0.000000e+00,53.848463,0.643138,3.222308,0.000000e+00,0.784967,0.000000e+00,0.073823,0.315495
0,418,1.81312,165.79712,0.14052,6.298812,58.490324,0.000000e+00,4.545387,0.000000e+00,51.475746,0.595925,3.615489,0.000000e+00,0.77488,0.000000e+00,0.07608,0.306401
0,419,1.800532,165.474878,0.144561,6.295434,58.615859,0.000000e+00,4.214499,0.000000e+00,45.068084,0.414059,4.191826,0.000000e+00,0.758823,0.000000e+00,0.076903,0.299146
0,420,1.658848,165.168966,0.143819,6.292822,58.747494,0.000000e+00,4.364259,0.000000e+00,49.286193,0.518012,3.746626,0.000000e+00,0.772771,0.000000e+00,0.075819,0.304244
0,421,1.563409,164.85319,0.142524,6.289823,58.880613,0.000000e+00,4.347129,0.000000e+00,50.23767,0.871156,3.703304,0.000000e+00,0.776532,0.000000e+00,0.077009,0.307783
0,422,1.337631,164.562845,0.135747,6.288012,59.018983,0.000000e+00,4.434954,0.000000e+00,54.576726,0.514168,3.195403,0.000000e+00,0.784218,0.000000e+00,0.074257,0.311105
0,423,1.416173,164.178091,0.13673,6.28249,59.151865,0.000000e+00,4.239829,0.000000e+00,53.107526,0.711552,3.539204,0.000000e+00,0.77697,0.000000e+00,0.076495,0.310297
0,424,1.659702,163.813319,0.143471,6.277002,59.277203,0.000000e+00,4.071958,0.000000e+00,60.755414,0.67231,2.666331,0.000000e+00,0.792344,0.000000e+00,0.073549,0.299995
0,425,1.792054,163.571318,0.148814,6.275244,59.398719,0.000000e+00,4.048191,0.000000e+00,51.937429,0.735537,3.556605,0.000000e+00,0.768283,0.000000e+00,0.075714,0.302303
0,426,1.844813,163.46452,0.152997,6.27748,59.516613,0.000000e+00,4.022374,0.000000e+00,45.51026,0.520369,4.26111,0.000000e+00,0.750235,0.000000e+00,0.077615,0.296856
0,427,1.75577,163.392484,0.152502,6.281064,59.639914,0.000000e+00,4.171839,0.000000e+00,48.136439,0.708993,3.829129,0.000000e+00,0.76251,0.000000e+00,0.075905,0.29896
0,428,1.67603,163.313056,0.151939,6.284603,59.763546,0.000000e+00,4.155459,0.000000e+00,52.958642,0.524912,3.371911,0.000000e+00,0.782019,0.000000e+00,0.073727,0.30146
0,429,1.492268,163.207255,0.146317,6.28729,59.89342,0.000000e+00,4.270563,0.000000e+00,67.820399,1.083554,2.018835,0.000000e+00,0.811031,0.000000e+00,0.072537,0.304191
